F1,F2,F3,F4,F5,F6,F7,F8,Label
-7.761045524,2.61114138,-3.982719459,1.387353867,-3.444406045,-1.304882761,-3.9528686,8.402198039,1
9.145936252,1.031569045,-1.664703431,-2.634385949,-7.535010367,-5.228960291,-3.177628559,-5.96819383,1
7.984043727,11.48289003,1.022683111,0.07087163,9.337153141,4.436378683,8.611971343,4.298461705,0
2.847091472,14.10289755,9.117292568,-1.431632235,12.02446814,8.038348655,5.903385146,17.67469372,0
7.08292054,14.11985984,4.077074329,5.979344407,9.588479075,-6.490589874,1.581695963,-0.193079408,0
-2.996365672,-6.509703549,-19.6393802,-1.594492597,-6.10152158,3.459062856,-8.832792319,0.955986693,1
-4.423688325,-11.0531547,-10.94553244,-1.788714994,6.481473479,-4.236952165,-18.44168293,8.736066479,1
-12.27918106,-10.59706878,0.820617968,2.687627962,-2.180524491,-15.55601821,-8.984101387,-20.08216188,1
24.27469977,-0.632771495,11.39877719,6.423148842,5.172425957,4.549355801,0.75114398,-4.155762796,0
10.70504359,20.41072964,12.64112179,12.31321527,-3.882481386,3.672017406,-13.05819727,14.90203713,0
0.210515238,-2.994522395,-3.483152498,-2.91225133,-8.055811385,-11.81599702,-3.187527029,-25.60686223,1
0.849720133,-0.8422844,11.44965016,1.439572042,4.063498418,12.04213205,2.697082217,7.065965929,0
11.58423607,10.56978435,13.22744466,12.81784216,5.497116296,7.341778945,3.393073584,24.28718469,0
-11.08359424,-17.98249779,5.265628331,-2.825185938,-3.744913333,-6.833849889,-11.67001277,-20.01859397,1
13.19900614,23.32387131,5.618865197,7.791446832,11.15656453,1.063344312,-1.778397773,0.542691363,0
-8.546246611,10.44168013,-2.272033385,1.187829663,-9.856919416,9.363396382,11.14234404,-1.345787929,0
-4.366226277,-14.94999208,-7.702404092,0.816718034,2.134970187,-3.675439948,-7.00525352,-10.49144019,1
13.22878576,2.496867767,-1.92251716,-3.883443677,18.81269373,-0.723818903,-6.880884177,6.633824141,0
7.65063169,4.530759969,5.85765057,-1.623542639,9.257777155,3.340167975,6.189659469,-2.969722057,0
-7.54535305,0.606420444,-25.47788913,-1.824367487,2.426838977,-7.659502771,-9.384390265,-17.87337125,1
-5.13943891,-10.79026668,-0.505527123,-1.411999058,-17.38251808,-8.682778714,-8.820079123,-14.55033412,1
-1.441977514,6.330168231,12.31404124,-1.164396607,-8.218792544,8.470215074,9.108436174,-3.572568261,0
-16.96776778,-4.125546129,-13.49157514,-1.074513789,-2.370547221,-16.46335781,-5.181540664,-27.88543227,1
-0.814599724,4.752668999,9.981215214,2.38354958,9.081238733,3.00870576,-5.813073704,9.497520044,0
-4.505739108,8.636232947,7.890940399,9.447806215,13.05256276,-3.652477106,4.819006127,6.317574721,0
9.729154283,3.439729427,11.74738836,3.257800793,2.217647624,0.152013133,0.409755061,8.394018693,0
-4.029188671,-7.234466815,-16.7165148,-0.774969356,4.43086376,-17.17876783,-6.009663832,-25.54523196,1
-17.05419195,-2.461557557,-9.208318386,-3.257492693,-14.30538863,4.026180844,0.023760509,8.573097275,1
5.037719179,-2.67280806,-12.52489613,-0.54829272,-22.29065912,0.831664371,-2.745782652,-11.39954664,1
-2.08267598,14.92412249,1.827705954,4.849230223,10.94617526,-0.22807325,-3.611001123,1.527206476,0
-1.377871415,-14.72797453,-14.77337684,-1.813777788,-24.53638025,-2.997230466,0.666268866,-21.36537231,1
6.378195736,-4.315718405,-4.207257436,-0.202091257,-18.08320063,-8.897859734,-1.967833469,-9.554165544,1
-10.1730874,-0.449486712,-1.930244814,0.174803522,-5.245713103,7.381915165,3.657460307,-15.455785,1
-8.386535183,-6.897551255,-18.27744056,0.413900592,-13.51947296,0.737963386,-2.778832659,-11.42264678,1
-1.79869579,6.353205673,10.17424998,2.470775099,2.666948844,7.311244003,6.697720004,5.634567805,0
-3.736199791,-5.301623256,-0.372517857,-2.639752529,-1.433343404,-4.875072974,9.543659156,-8.376847119,1
-8.463628057,-4.649334892,-13.90547194,-0.65436126,2.20811264,-16.26857967,-1.640453041,0.323812752,1
0.830466374,0.001952178,16.4422183,2.433320335,2.268153909,4.812022178,4.14861963,16.43987813,0
2.241759179,-9.791182894,-5.160550602,1.050646917,4.422638882,-5.603746471,-6.939655859,-12.48815662,1
-11.54255812,-13.9124105,-7.743686409,0.711889644,-14.10049855,-17.3808116,-6.803862961,-13.01937038,1
5.686781033,12.13484039,8.8522905,7.851807279,4.314960615,1.685012564,23.34447768,21.70752668,0
1.876876711,9.798326594,12.96164343,14.13155621,7.635900627,6.758014833,-2.081066257,13.68648984,0
1.677892556,10.57926611,0.307620883,8.047960077,8.444601447,1.337178227,5.390348202,5.593217052,0
-6.042716105,9.304702829,-12.03921738,-2.747894213,-8.033525704,-13.63977803,-6.235479242,5.03956747,1
-5.904519212,-5.699862855,-9.580184316,-2.693083812,-8.249734882,-14.49459037,-2.252899731,-12.77399889,1
-4.324311574,-14.81866762,0.577834012,-1.200730828,-17.74787902,-8.51260868,-6.528030517,-19.68455947,1
-2.016065461,4.069653059,6.000555047,11.34130806,0.92452337,9.552111767,7.643063891,14.08757563,0
-3.1300347,-14.45969483,-1.448080101,2.646323669,-13.76027276,-4.06765577,-7.285038208,-9.51924315,1
-3.214672938,-1.494739796,16.88135526,9.202972813,5.606440773,6.552737776,13.24227831,18.69060212,0
-3.228356583,-2.229457862,3.298772751,2.761984661,7.333866456,4.395523465,5.877233815,19.43207721,0
9.869337349,8.201018448,-1.772262718,7.491898114,4.691188308,10.56332925,11.18565679,25.37252526,0
-6.985144706,-5.120657801,-7.549180807,-1.555096713,-11.03223384,-11.08894044,-5.338561059,-12.53560347,1
1.166504556,-1.393330866,3.275973222,12.74494255,6.181192925,3.315285862,-1.691562488,5.63456718,0
4.497195284,-2.73959497,11.58727502,10.10815971,1.825393312,-3.782264389,19.65333751,16.33684368,0
-1.745670887,-17.50408792,-10.1741299,-1.844933769,-4.149486152,-12.73903258,-5.016514643,-9.228852457,1
14.73251385,7.130834963,2.625669903,10.74970627,5.634171657,2.149948994,17.0769262,5.279048963,0
1.770326721,3.860938817,10.62660102,7.78448138,1.138698272,3.853499665,35.72079072,-9.394471134,0
-8.072750196,2.641659832,14.28459394,-3.46889863,-18.30796355,-16.96122699,-4.09976611,-15.36492968,1
-4.929086618,-11.93057665,-8.979622608,0.341109764,-13.47519023,-11.52310017,-13.11214114,-20.77071558,1
2.383948007,-6.82801467,-8.411956738,-0.486045235,-6.463951865,-0.403498268,4.678393322,1.917866934,1
0.86728087,-14.41113218,-8.911016338,-4.535720051,7.522826501,-1.835929289,0.346909731,1.681261936,1
-5.687122011,-19.18493032,-12.26035074,-0.009875061,-20.32417382,-7.771081868,-4.123870191,-3.580184326,1
-8.484824144,-8.132534699,-6.953308926,-2.929858282,2.088028642,-18.01548977,-3.741238397,-1.435932299,1
-4.663625898,-13.16227736,15.33297073,-3.790417085,-2.236026378,1.282210643,-3.80489209,-3.508908137,1
-4.28200854,-5.778119861,-3.009707933,-2.223543523,9.989515953,-3.553702654,4.031068207,-9.519999584,1
5.000200547,-0.983059715,6.718522276,5.370468264,8.572797578,3.37456978,28.16102325,18.08377941,0
15.19890494,24.17562778,1.501274437,5.83475101,1.164982464,8.109060077,7.947695403,14.2327973,0
-2.551082381,2.535927044,8.764297119,0.212862232,-4.561366914,5.745717395,1.58109585,-1.885999211,0
-13.51001471,-6.357555089,-7.48757894,-0.164354775,1.291680974,-5.39411785,-2.157846729,-18.96273067,1
-1.848458117,28.79609174,8.054292144,13.01746979,-0.824912872,7.091037466,17.26965547,4.113802647,0
-5.763078015,19.95901655,6.634378439,16.27370228,7.695178282,0.085723354,-6.944584079,-3.595257275,0
16.73789501,9.70328195,17.72490128,6.319575901,6.977931666,6.863578304,9.400206127,14.25221284,0
6.290021168,4.192370915,2.123915624,-6.134311954,13.19419146,3.944199326,12.13407709,2.081598091,0
10.23203923,21.93359903,4.269239876,3.714877261,7.921443562,10.67136662,3.47194239,-8.466274706,0
-4.597573266,-14.02874141,-2.33131505,-0.940346729,4.807095404,-2.46164957,-4.646675634,-10.13581061,1
-9.13351319,-1.388367817,4.090695179,10.36034307,4.527315439,2.112345226,8.543040034,-3.762072209,0
10.052686,13.85510477,-8.719895189,3.879378337,13.32931462,-7.503625864,9.365149041,19.57337629,0
19.35831205,-16.39142468,8.108949137,8.548321638,8.005099054,-2.274561993,-5.395007854,-6.707116362,0
12.9431287,12.96398366,-1.571075719,16.24718138,-3.180832553,3.906889213,-1.493875984,20.25213972,0
-0.509979182,-9.446143584,-10.71977841,-3.066949066,3.417477473,-2.095503853,1.881313112,-0.174942605,1
-16.22539615,3.439148349,1.35287128,0.682724607,5.780338809,5.738821331,10.69401577,-3.65013587,0
-5.347641317,16.25281778,-1.135434674,3.687393159,-4.463787561,2.548276733,5.517773384,22.26662285,0
-3.290581452,1.105065033,2.908072976,14.55516508,6.96352185,3.356990258,10.36796437,6.665055843,0
18.64980592,21.04741116,19.44352799,8.9793845,-4.91927653,7.555813684,2.75676441,6.998990027,0
-4.300274605,0.682613876,-5.998950943,-1.263683494,1.649162446,4.717213016,-7.80170958,-9.363588282,1
-13.99057587,-2.382773411,11.77467221,-0.336628657,-13.20180433,-4.852401414,5.183337603,-31.73301381,1
-14.02922466,-9.851048966,-24.38144448,-1.627712552,-12.50089326,-4.320558165,-1.555092649,7.463792035,1
-1.327224829,-11.65610055,0.856844852,-1.472491973,-17.71770383,-5.502496824,-11.23678816,-9.293217794,1
9.721385474,7.200597908,12.34939692,11.72198429,4.872795187,2.398881938,5.996381616,1.535573936,0
13.32839453,12.51051792,-10.15884087,12.41134936,6.468419438,8.991482947,8.140628896,-2.510372808,0
-8.169580791,-2.68824339,-0.060310188,0.794311868,5.513644266,-5.065402829,-5.781227829,-3.979016317,1
4.731804899,8.054840986,4.221783986,-5.131881659,15.71052455,-3.596010553,13.47856132,11.19778491,0
1.618756827,-5.903778337,-11.21474096,-2.151001958,-7.038273252,-9.22071998,-9.80583561,-5.770788387,1
1.997745594,14.31589883,11.33122071,13.17776814,6.963084194,-0.232427956,14.24026482,35.29457533,0
-8.36775464,-2.214011222,-10.52272989,-1.220171289,-7.562297289,-3.785757617,-2.10653751,-10.03493279,1
-1.481732072,-12.23794817,10.82196647,-0.386170947,-15.38740825,-17.62794171,-9.105076452,1.437246249,1
-3.953674058,-15.28386343,-18.57526681,-1.708898198,-12.55912372,-13.33238944,-16.98453786,-16.74332119,1
-8.778271189,1.454708105,5.876292835,-2.892335797,3.897398884,-6.806503398,10.9122799,-22.42546006,1
6.781003016,7.739545967,0.576570089,2.923623284,-6.443881692,9.069885729,14.6157843,3.961471499,0
-6.073896524,1.978211513,-15.27488592,-0.995393728,11.33959729,-3.468711852,0.06838032,-12.10370472,1
0.288323847,-13.83256768,-2.102446553,0.107715035,-7.107166973,-14.49523458,-10.90201243,-9.565841903,1
17.78046571,-2.822447061,5.627941741,1.199550733,6.861178078,-4.221285119,6.561614619,-6.155137609,0
-4.859696917,-18.29880063,-8.537091825,-0.15822543,-1.58747022,2.296234547,-1.484013294,4.030714249,1
15.96664408,8.253948982,15.60620795,13.55263865,5.148764637,-0.601957856,-5.078850613,12.97834835,0
4.321683473,0.575890815,3.449652468,6.033258553,-13.21158414,11.19328084,7.503164127,9.637309894,0
13.73802417,12.31072342,-12.37517419,5.923847846,-2.94944659,0.106122096,21.43924708,-1.88974506,0
-3.901971996,-10.44949794,-5.392966248,-1.330875725,-13.24901854,-4.968997592,-7.636717522,-10.32080304,1
-4.429482045,-3.128035601,6.566992263,-0.563959884,-5.341937779,-6.504509837,-5.890755716,15.66635082,1
13.11461827,6.792065851,21.1698489,4.233833495,3.757857568,8.706851013,13.50051619,9.122029022,0
-6.609535952,-2.961521332,7.609837776,3.306973994,8.060900696,-1.13764654,11.39167719,-2.470719337,0
0.926933772,-0.891338617,-12.2348269,-0.848197819,-4.701350942,-17.09835636,-2.87919883,2.128924324,1
16.65183785,10.17851369,-5.349631736,9.953644685,5.364249075,5.00179201,11.42665946,7.16605572,0
-16.66777403,-10.23504128,-18.41332031,0.3480065,-7.016003132,-2.836930251,3.935915745,-13.78733863,1
-2.901005021,3.723283862,-12.78077044,-2.051290431,-3.141778993,-10.28038065,0.838916743,14.82613782,1
-13.40867374,-8.362567201,-18.9664595,-2.482417854,0.773350814,-12.17539431,10.9213359,-22.72556211,1
1.904498491,4.413142295,7.102252335,4.411470735,0.166663655,4.112398479,14.95784717,-9.542719137,0
14.7351481,10.32895632,14.39789835,1.109439735,13.1346402,8.300032484,14.64686395,6.447944813,0
22.80682684,2.210231812,9.193851851,6.84474309,0.307713459,6.738550151,26.03851461,10.74147459,0
14.93834036,6.833489177,9.938424548,7.118027622,-2.498259441,5.224428965,5.854901071,7.382454181,0
6.328258039,17.17633802,-0.133780575,17.89354589,1.093377512,1.260618459,8.115527486,20.49028791,0
1.837584218,9.213957258,-2.700505009,3.964990632,3.434462511,3.408793281,-3.299572274,6.386827572,0
8.367786479,7.125041138,7.972716755,3.394320099,11.07021067,1.376859128,14.47166806,6.647175502,0
-6.743191472,-6.196675334,-17.07753012,-2.725035661,-2.849253895,-4.723795511,1.744159179,-7.010950637,1
9.188608409,9.742070899,8.422391429,-0.697352683,5.905959482,-3.410513774,13.55681259,-11.47551945,0
-9.03156427,-12.50532101,-2.47910468,-0.662956478,2.273969556,-11.09016996,-2.70353842,-13.63152542,1
-5.052549323,-10.82118111,-10.80240547,-0.938396015,-17.64031146,0.984805497,1.2506683,-24.01064538,1
-3.417395565,-3.683374764,-12.16774538,-1.920611908,-17.50435386,4.12683047,-2.805885782,-10.07258398,1
-1.701141585,-14.38940413,-3.526938453,-1.962748269,-14.41481283,-15.81237491,0.989760681,-6.652208736,1
-2.881889039,-8.192979077,3.588973736,-0.985978922,-4.190263537,-24.41048152,-5.344707351,2.159817088,1
0.985114642,-9.307757767,1.283966588,-3.241446287,-12.65362191,-16.85001039,-11.03570998,-15.42664105,1
6.84900563,27.61853198,-6.608224206,3.185459564,-2.92103792,8.101847424,25.38998149,4.068959478,0
9.583031749,15.21081069,9.099961426,-1.108550826,0.603792413,-1.267600872,1.715172171,10.81761875,0
-7.773872029,-11.07030617,-15.76063086,-0.374221115,-0.558280028,-2.697979746,-5.051574793,-5.77057777,1
-7.434948994,-12.58105156,-12.2847417,-0.90701922,-20.36390267,8.24015572,-4.209573209,-13.26456781,1
9.512852894,8.313607557,5.982108366,8.946850496,6.4587412,8.731702402,1.772810426,9.282125999,0
-2.653745026,-1.32453499,3.940074594,1.636147455,3.671251376,0.157346039,15.53078117,1.47458324,0
-15.80465273,-6.142745278,-12.3896509,-2.389269727,-4.750359855,-5.632692372,2.428782444,-18.11251525,1
23.96517673,23.15871194,-0.630668668,0.863837985,3.404549039,3.457438558,25.08541541,5.556274317,0
0.801702711,-10.7877281,0.644901509,1.030434856,-4.585782156,2.495644942,-13.01725836,-9.193579523,1
14.23651785,-0.866612623,6.160705504,-2.799884575,4.989941025,7.374855528,17.03961744,8.287857406,0
8.600044182,1.779332162,2.644045332,-2.746320347,15.76553903,-4.423108611,13.25061504,7.594537233,0
-1.968291333,-5.435001705,-14.23658515,1.794361818,7.305344979,-12.36385431,0.271554066,-10.52040062,1
1.596612204,6.187006246,7.145622118,5.030696381,2.076236426,2.801429213,11.78686734,-0.4568749,0
5.774250945,16.910469,-7.663515536,4.212957727,6.481479266,5.753673641,0.543759983,5.453738176,0
-6.336864181,-18.07102164,-11.11458386,-2.186712443,-9.320528149,-4.787590252,-5.876285335,0.635548427,1
-4.694080578,-5.922268696,-0.933697732,0.549623049,-17.7603276,-9.971994584,-16.47757523,-18.01761561,1
-9.859791076,-7.477056553,-4.137083907,-2.801508351,2.472881193,9.004836659,-1.426597742,-4.264142965,1
19.5121578,3.043113619,13.84888713,-3.228219855,10.72475468,12.51450005,12.46985719,-5.902789404,0
4.786828008,-3.909639764,13.08672206,2.053590353,2.016863276,1.413872487,7.805290722,0.68965216,0
4.237111854,19.94157815,14.76798325,12.29104064,13.27904492,-1.542361094,14.44410008,31.63044596,0
-8.028488338,4.713038985,-27.44773733,-1.771069341,-8.503973327,-1.624593055,-5.479561361,-28.51373909,1
-5.812529303,-7.565856954,1.705900973,0.483344817,-1.220352917,-14.15362,-4.711333384,-16.11312161,1
-1.187233749,-12.26011573,-2.056705741,-3.261193091,-21.18027394,-15.00610351,0.409176001,-8.30963004,1
-8.637046742,17.39354658,2.899094596,14.34039666,5.866736239,-1.516764819,8.355941912,-4.210489114,0
9.100100498,10.83909215,-6.031317351,12.96528879,12.93641556,-6.008320403,18.97348569,8.063379553,0
-1.887060042,-12.24695432,-9.984537361,-0.938193843,-9.606077459,-14.03548496,-0.08362537,-12.9502867,1
-10.59839412,-16.23034946,-5.092078503,-0.939682105,-12.84051194,0.989915912,-11.47156046,2.80262421,1
-11.33780446,0.507290949,2.439085642,0.409956071,3.400388172,-4.639998505,-6.48006556,3.602426448,1
3.07938159,-1.025151449,-16.28259176,0.657028885,-9.000088077,-4.367736775,-4.386770738,-8.268121732,1
4.927972653,4.759378333,17.84930665,6.490559301,5.637724123,5.268334021,13.3365243,22.05171681,0
9.23557269,4.935363225,2.533609207,-4.706991908,3.453831436,2.106779259,6.488092153,19.89232826,0
-12.4654128,-2.563645029,-9.090458393,-0.45759401,-2.825233234,-2.526566015,-6.58154294,-8.631885478,1
-1.180652311,-2.652357857,-12.80214571,-0.950582924,-5.819043891,-2.775294068,-11.54662357,-19.4392918,1
-4.22535237,4.11562519,4.853921907,5.373794529,13.67644828,6.241672094,16.14318317,24.29108148,0
13.67260944,16.9536783,19.24826141,9.713627803,14.88609683,15.81812537,2.753673284,13.00673173,0
-3.033459786,-9.192621393,-8.68698966,-1.164218687,0.482067282,0.508367746,-5.975374776,-29.52790761,1
10.77744014,9.62629523,-0.814666839,2.109385385,6.275141152,5.142002403,10.46819357,35.0859184,0
-9.88173975,-3.421807987,4.002296701,-0.676618803,-13.43790863,-3.923803703,-6.7476902,-26.80800673,1
-15.90206084,0.236120393,-12.33537122,-2.409293225,-3.258644961,-11.66678805,-12.75954671,3.784361843,1
-9.736257335,-5.564947386,-8.618450477,-3.003764574,-0.31864599,-12.84496897,-8.52622227,0.184776883,1
-0.988273327,-17.35501369,0.590327253,-0.365263604,-2.244928706,-7.381040218,-1.932140368,-6.65426687,1
8.422722581,5.015568892,3.343279256,12.89414799,11.75594886,8.047412798,26.84355137,17.89000557,0
-5.267309652,-0.992788769,-11.46298371,-1.472468429,-10.18142446,-12.08997036,3.185575903,-17.52001517,1
17.93144393,9.888889838,-1.71382028,5.68782679,5.501614613,4.00476266,6.125923797,8.186777084,0
-8.864289413,2.630572639,5.767393887,-0.214182312,-21.9323095,-4.710548461,3.597133103,-6.136320205,1
11.1859417,10.80117699,-1.707833976,3.012300607,5.620389817,2.878448623,3.864281364,12.21704034,0
-3.632581386,3.815831759,4.511239626,6.764443257,0.335305338,4.852151946,14.89883744,-0.177705265,0
-11.23718874,-14.78609121,-7.587701152,-0.524949547,6.069788383,-18.23663826,-1.556329058,-8.500497344,1
-8.969802012,6.643047471,-6.492166888,-1.605121477,7.354661521,-4.937187041,-5.486449575,-21.16275342,1
2.566120774,23.21445811,28.63456082,5.440057221,6.016891728,5.636394117,5.72491334,12.11152232,0
3.629176449,-20.48422087,-9.304631276,-0.045864578,-4.705009046,-12.59829031,-6.321093771,7.263803903,1
13.89341126,5.070014139,15.08991932,8.903307613,4.210644806,-7.01652271,1.831418706,-5.501723423,0
-4.577697452,-3.955395275,2.196975168,0.071981024,-4.075387049,-13.54404322,-4.769221743,-25.31452955,1
8.027892705,15.65542039,20.90684243,9.922245016,3.58532818,-1.668977003,-2.793538789,-8.044081896,0
9.886569269,17.99303011,3.390194443,-3.212148905,10.79657879,0.33999785,15.92541515,-0.095247785,0
-3.407204577,1.286315219,-7.637770967,-0.050017725,-7.752817021,4.026099228,-11.3080883,-16.14925249,1
-11.2228893,-18.71101146,2.279147767,-1.99333222,-11.03268362,-9.156495627,-4.412539999,-37.12886639,1
-6.100632039,-0.505330469,-14.58229407,-0.783460286,-7.109468964,4.209095095,-6.778034957,-22.55453195,1
21.35985435,15.66219681,11.94735284,-2.553423278,8.929781889,9.399092637,6.596275941,5.321287878,0
1.497445061,-2.282700001,0.973239026,-1.725427417,-1.428390566,-31.27850787,-10.19455437,-19.00042667,1
-2.674997178,-11.06808087,2.586874166,-1.09072343,5.871185624,-17.69798731,-3.352479892,-6.158447776,1
0.105413528,18.32321933,2.992011363,10.58270563,16.65586248,2.113300294,9.76255983,1.754264528,0
12.45891765,11.10455771,17.02234161,2.770938379,3.963386922,1.91387411,16.13001568,2.082475162,0
6.121352078,-8.893440086,10.6021248,1.801681248,-10.46859092,2.34396113,9.227357651,3.362217676,0
-10.83190162,-8.777485106,2.578709533,1.217577871,-20.39276587,-17.43012148,-6.741579677,-32.74105827,1
-0.618175061,1.584027193,9.164814962,-0.365087324,3.763747198,4.326765541,-3.062481597,-8.341578634,1
-1.228943713,1.261895802,-2.483962075,14.78745055,-7.963028346,1.499784249,9.056525296,3.059519136,0
7.220438495,12.83334946,5.431199673,-7.693365034,11.93700599,0.459583043,16.69573727,4.673148315,0
-1.424949028,-10.87740429,-8.06216538,-0.547889013,-8.520250435,3.23066836,-11.10084375,-18.767909,1
-8.853450196,-11.39176288,-8.949618146,-0.681557084,-2.358695681,-10.73330048,-4.092746805,-8.800548842,1
0.681307771,0.892927053,-6.86537048,-4.645436021,-22.10882402,-12.83309898,-7.876494066,-16.96798507,1
8.713607885,16.26072746,-11.66135453,3.700888543,13.8321181,4.312129187,22.74981586,14.25794746,0
-11.61257268,-1.7655957,-2.881990905,-0.307876425,-5.248160018,-4.870667603,-7.416102821,-4.2389547,1
-7.796660525,3.201694885,-8.324363602,1.112941293,-4.751934931,9.251838566,-7.933361417,-2.962674003,1
12.4859654,13.26574353,-4.458081825,2.508184195,6.438390319,3.666511752,6.74688056,0.004400778,0
-8.23430009,-7.48091755,-11.9138424,0.475208459,-22.33952713,-7.149089809,3.469890749,5.286174234,1
7.604408491,4.339729296,-3.37283037,4.401081415,4.320859219,2.854874456,9.94899064,14.62905275,0
-1.964322403,-8.896287791,-7.904312813,-0.994699271,-4.071762602,-2.544285708,-3.652944148,-28.5181215,1
16.66753082,20.07818477,-2.972330329,7.033673846,3.178146319,3.758562288,2.857148463,7.524193315,0
-4.04675734,2.480550094,19.38257187,4.490257367,7.954239049,-1.006234836,9.426978855,-6.332340058,0
-7.785622148,-2.811441442,-6.894426757,-0.980587798,-25.40862667,1.145456934,0.349799298,-3.026014194,1
14.85425554,7.716976557,-0.429119385,10.02216772,3.874752509,11.42269304,-0.658899043,-5.794386887,0
-3.884445549,1.291953164,-12.63028239,-2.772825489,-15.94760338,-3.297633036,-1.345345492,-11.39183047,1
-5.551826687,0.731345455,-11.69679977,-0.525155853,-14.4949131,-14.95060522,1.764185656,-4.474739904,1
20.95129695,6.126814218,7.773491141,8.922710761,5.135519663,2.622366136,18.39621992,23.35200693,0
-8.810740782,-15.7666032,-3.593855709,-0.923217299,5.414046842,2.678238036,-1.626439737,-4.13545823,1
9.797137246,-0.113995837,-9.472768529,3.332755285,9.633727819,-5.355135946,9.825993653,18.90940329,0
-0.573816653,-3.900873961,-3.972159799,-1.102134556,-14.52936622,-5.594724222,-4.316526703,-2.664390659,1
-8.725549785,-11.41456729,-8.66185906,-1.419731311,-23.44145557,-15.38902874,-15.09365465,-14.43381416,1
-7.937685431,-2.338131342,-9.148388181,1.929572432,0.211532435,-12.63634663,-8.430139063,-32.91655448,1
-2.721641158,17.01768616,20.32289709,11.81802651,8.742562633,-1.593661275,14.92976112,3.550082407,0
17.87300412,21.05375493,-0.629671303,12.37258591,3.094538314,3.664076665,19.37583813,11.24338408,0
-4.054766741,-7.960885254,-4.64485805,-2.965592071,-3.452034039,-12.04542146,-2.073490877,-11.16711169,1
-5.287869221,1.79864722,14.11357213,-0.675203253,-6.614002683,1.829884112,-10.58808372,-14.01303639,1
3.040376092,9.474753197,-5.680100115,2.491521314,1.589966017,-0.507765154,10.01737121,7.356976786,0
11.81193261,17.26393862,1.312458019,11.93287046,-1.27722212,2.669210773,18.35157496,34.3465107,0
-3.000030664,-4.748276086,1.313640152,-2.029278188,4.024759566,-8.251547883,-7.030493705,-21.82442506,1
8.173194125,16.48666048,3.236912747,5.446005208,4.966043792,2.268429496,-11.67608462,4.98111582,0
-8.832795403,-5.30043872,-19.13417835,-2.309958825,-15.2658719,-3.08283402,-2.349020713,2.983107327,1
9.570293417,12.37900547,2.702433847,-2.395738064,-3.589615948,14.46475126,7.695590864,5.299409342,0
-4.981296572,-14.35446789,-5.440880594,-1.665841414,-10.81678253,-8.754982959,-6.336878738,-0.710133544,1
1.80958828,9.185364633,3.627756842,-0.284335369,4.531212046,11.17082472,9.392621903,22.51003958,0
-7.043647469,-0.195999996,5.001278943,-1.210507706,-13.87347471,-11.74437978,-1.70038196,-12.49690917,1
3.113456742,-0.283222588,16.87635419,6.322373889,9.186727344,0.088200262,18.89779976,-19.06043709,0
15.83260886,0.992678064,-4.026178056,7.805888834,13.95228182,1.20672502,14.34636652,28.83220162,0
14.30747348,-3.232403154,11.04112144,12.76950158,5.938418213,0.510337078,2.421740023,-6.80741361,0
13.66091654,18.85686317,9.633404405,10.87489888,11.95066718,4.725414569,34.45158071,2.450918563,0
13.47309051,14.08003149,7.739149262,-3.255596485,-4.358308047,7.657267481,6.686140031,1.404903581,0
-6.449444943,0.336372784,-21.19435326,-1.829327292,-0.460883963,-17.44502405,-6.106682952,-18.75995123,1
2.489703949,-9.953087833,-18.41521519,-4.964375143,-7.549873031,-4.574518826,-6.717678359,-6.619689593,1
-1.264592246,2.231389261,3.236268655,0.63368645,-1.770065638,-20.20233398,-10.90779566,-21.55028158,1
0.883662077,8.415777887,5.856276586,20.65709255,6.924277281,6.263901235,9.284912744,12.23425185,0
2.920803482,14.61256591,12.06981313,10.60398686,10.13014506,5.419028828,15.63375557,-1.483182542,0
5.904479515,9.476023331,4.067576227,7.195289329,0.355815648,-0.572057755,-6.165361248,-8.277827955,0
-19.07552374,-5.098283855,-12.46535105,-1.442991731,-13.91983993,-29.70143159,-5.038575423,3.701656768,1
10.59663168,13.60458751,6.414651935,2.602521249,12.61370409,0.925560045,4.756392505,9.48097326,0
-11.56048079,-13.46797865,-11.3131668,1.344799409,-2.120447385,4.237128765,0.539607485,-11.11018278,1
25.72837189,-0.346788644,8.229215733,-1.294644131,2.741533244,15.46703109,11.08082546,4.859356837,0
-9.143077254,-9.08732552,-3.124648104,-1.737880586,-0.572548178,-21.54625907,-5.40402753,-4.544117719,1
-3.670664268,-3.033535914,-9.199954442,-2.23864595,-2.205146646,0.45686247,-4.940325351,-8.380665987,1
8.328660235,-10.16462762,17.97442483,9.359676911,8.936353054,-3.263069156,12.04554048,-4.207331138,0
-0.198296609,-6.755332122,-5.384976546,0.132203746,-14.38181018,-4.854472721,0.039547104,-12.89223959,1
-9.955247589,-15.61505464,-23.91427584,-0.912316759,-18.45528766,-7.626106326,-11.51384491,-9.765793655,1
-10.08086099,-6.533346672,-15.12877039,-2.262285797,0.384478423,-10.98238589,1.361752017,-3.849880009,1
-0.473849699,2.110608516,-8.962671683,-2.734118811,-10.98999574,-12.53827257,-1.760777796,2.743694468,1
-3.440646421,-8.074307608,-19.53084874,0.259592027,-2.093051397,-26.11589374,7.456473236,-21.85223952,1
-1.541380024,7.951131487,-7.722367635,-3.086198513,-1.050392803,-20.62856194,-0.206201185,-9.824134313,1
-5.832981972,-10.33377766,-7.257352032,-0.823877448,9.651985022,-6.807721575,-2.081037199,19.49398759,1
